"ano";"musica";"artista";"video";"path"
2001;"idem";"pixote";"zeikceinscs";"cifras\pixote\pixote_idem.html"
2001;"advinha";"os-travessos";"zi_0gagytq0";"cifras\os-travessos\os-travessos_advinha.html"
2001;"follow-me-uncle";"kracker";"yo9hpru9ajo";"cifras\kracker\kracker_follow-me-uncle.html"
2001;"a-sua";"marisa-monte";"9wac1azo_58";"cifras\marisa-monte\marisa-monte_a-sua.html"
2001;"tapinha";"mc-naldinho-&-bella";"ipxbzomjwtg";"cifras\mc-naldinho-&-bella\mc-naldinho-&-bella_tapinha.html"
2001;"apaixonada-por-voce";"wanessa-camargo";"qxpdmdobkn0";"cifras\wanessa-camargo\wanessa-camargo_apaixonada-por-voce.html"
2001;"more-than-that";"backstreet-boys";"1owfyjemryw";"cifras\backstreet-boys\backstreet-boys_more-than-that.html"
2001;"se-a-gente-se-entender";"angelica";"rvfud2ksua8";"cifras\angelica\angelica_se-a-gente-se-entender.html"
2001;"drowning";"backstreet-boys";"gzxhbgjqjnm";"cifras\backstreet-boys\backstreet-boys_drowning.html"
2001;"who-let-the-dogs-out";"baha-men";"qkuu0lwb5em";"cifras\baha-men\baha-men_who-let-the-dogs-out.html"
2001;"uma-noite";"tihuana";"ixwqxh6sqek";"cifras\tihuana\tihuana_uma-noite.html"
2001;"how-you-remind-me";"nickelback";"1cqh1ccqu8m";"cifras\nickelback\nickelback_how-you-remind-me.html"
2001;"pop";"nsync";"twzkw_mgupi";"cifras\nsync\nsync_pop.html"
2001;"o-mapa-da-mina";"rumbora";"pj7yc6mlrfo";"cifras\rumbora\rumbora_o-mapa-da-mina.html"
2001;"fim-de-semana-(e-isso-que-a-gente-quer)";"nocaute";"2sgaagxxg6i";"cifras\nocaute\nocaute_fim-de-semana-(e-isso-que-a-gente-quer).html"
2001;"crendice";"carlinhos-brown";"tfkqwt9zhjy";"cifras\carlinhos-brown\carlinhos-brown_crendice.html"
2001;"he-loves-u-not";"dream";"wdzxnawfph4";"cifras\dream\dream_he-loves-u-not.html"
2001;"more-than-words";"westlife";"ax6cs1arw1q";"cifras\westlife\westlife_more-than-words.html"
2001;"dias-melhores";"jota-quest";"smfnq4hhrkk";"cifras\jota-quest\jota-quest_dias-melhores.html"
2001;"por-que-tem-que-ser-assim";"klb";"u7m7vcfvwl4";"cifras\klb\klb_por-que-tem-que-ser-assim.html"
2001;"planeta-dominado";"sd-boyz";"tbbr8-9pp2m";"cifras\sd-boyz\sd-boyz_planeta-dominado.html"
2001;"olha-pra-mim";"cleiton-&-camargo";"tcgvaduuesy";"cifras\cleiton-&-camargo\cleiton-&-camargo_olha-pra-mim.html"
2001;"fica";"skank";"is4f0643phg";"cifras\skank\skank_fica.html"
2001;"assim-que-se-faz";"luciana-mello";"q0dftk_y6vw";"cifras\luciana-mello\luciana-mello_assim-que-se-faz.html"
2001;"eu";"pato-fu";"kprwzsrphis";"cifras\pato-fu\pato-fu_eu.html"
2001;"fim-de-noite";"adryana-&-a-rapaziada";"oztaaqy1res";"cifras\adryana-&-a-rapaziada\adryana-&-a-rapaziada_fim-de-noite.html"
2000;"amor-i-love-you";"marisa-monte-(emi)";"of61_kudxum";"cifras\marisa-monte-(emi)\marisa-monte-(emi)_amor-i-love-you.html"
2000;"se-eu-nao-te-amasse-tanto-assim";"ivete-sangalo-(universal)";"hhlfcyk3j9k";"cifras\ivete-sangalo-(universal)\ivete-sangalo-(universal)_se-eu-nao-te-amasse-tanto-assim.html"
2000;"smooth";"santana-feat.-rob-thomas-(bmg)";"6whgn_ie5uc";"cifras\santana-feat.-rob-thomas-(bmg)\santana-feat.-rob-thomas-(bmg)_smooth.html"
2000;"xibom-bombom";"as-meninas-(universal)";"zg_im-diun8";"cifras\as-meninas-(universal)\as-meninas-(universal)_xibom-bombom.html"
2000;"to-te-filmando-(sorria)";"os-travessos-(continental)";"oyeg3bfudi4";"cifras\os-travessos-(continental)\os-travessos-(continental)_to-te-filmando-(sorria).html"
2000;"what-a-girl-wants";"christina-aguilera-(bmg)";"e1tdhwm-lu0";"cifras\christina-aguilera-(bmg)\christina-aguilera-(bmg)_what-a-girl-wants.html"
2000;"anna-julia";"los-hermanos-(abril)";"i6kaaegb5e8";"cifras\los-hermanos-(abril)\los-hermanos-(abril)_anna-julia.html"
2000;"music";"madonna-(warner)";"52iw3lcpk5m";"cifras\madonna-(warner)\madonna-(warner)_music.html"
2000;"el-arbi";"khaled-(universal)";"rs5xq2ghxpw";"cifras\khaled-(universal)\khaled-(universal)_el-arbi.html"
2000;"minha-razao-de-viver";"ara-ketu-(sony)";"l1usroccpuu";"cifras\ara-ketu-(sony)\ara-ketu-(sony)_minha-razao-de-viver.html"
2000;"maria-maria";"santana-feat.-the-product-g&b-(bmg)";"nplv7lgbmt4";"cifras\santana-feat.-the-product-g&b-(bmg)\santana-feat.-the-product-g&b-(bmg)_maria-maria.html"
2000;"vai-dar-samba";"daniel-(continental)";"tvjgpktjqi4";"cifras\daniel-(continental)\daniel-(continental)_vai-dar-samba.html"
2000;"i-knew-i-loved-you";"savage-garden-(sony)";"jjnmicxvovy";"cifras\savage-garden-(sony)\savage-garden-(sony)_i-knew-i-loved-you.html"
2000;"demoro-(remix)";"hannah-lima-(abril)";"z0ywimnw6ac";"cifras\hannah-lima-(abril)\hannah-lima-(abril)_demoro-(remix).html"
2000;"shape-of-my-heart";"backstreet-boys-(virgin)";"vgjbde51nxe";"cifras\backstreet-boys-(virgin)\backstreet-boys-(virgin)_shape-of-my-heart.html"
2000;"separacao";"casa-nossa-(rds)";"awfa3zqo__y";"cifras\casa-nossa-(rds)\casa-nossa-(rds)_separacao.html"
2000;"a-dor-desse-amor";"klb-(sony)";"so6v-3ifhny";"cifras\klb-(sony)\klb-(sony)_a-dor-desse-amor.html"
2000;"papo-de-jacare";"p.o.-box-(abril)";"mss5imwqqcw";"cifras\p.o.-box-(abril)\p.o.-box-(abril)_papo-de-jacare.html"
2000;"face-oculta";"ara-ketu-(sony)";"l8m8twqmlpg";"cifras\ara-ketu-(sony)\ara-ketu-(sony)_face-oculta.html"
2000;"show-me-the-meaning-of-broken-heart";"backstreet-boys-(virgin)";"je7hxuev7uy";"cifras\backstreet-boys-(virgin)\backstreet-boys-(virgin)_show-me-the-meaning-of-broken-heart.html"
2000;"pensando-em-voce";"mauricio-manieri-(abril)";"-hvap5fc-au";"cifras\mauricio-manieri-(abril)\mauricio-manieri-(abril)_pensando-em-voce.html"
2000;"bye-bye-bye";"n-sync-(virgin)";"x7ab4lnqapg";"cifras\n-sync-(virgin)\n-sync-(virgin)_bye-bye-bye.html"
2000;"voce-virou-saudade";"so-pra-contrariar-(bmg)";"dysyk4rdsfm";"cifras\so-pra-contrariar-(bmg)\so-pra-contrariar-(bmg)_voce-virou-saudade.html"
2000;"i-turn-to-you";"christina-aguilera-(bmg)";"w2ke67fipbs";"cifras\christina-aguilera-(bmg)\christina-aguilera-(bmg)_i-turn-to-you.html"
2000;"esperando-na-janela";"cogumelo-plutao-(universal)";"7dufecumkeo";"cifras\cogumelo-plutao-(universal)\cogumelo-plutao-(universal)_esperando-na-janela.html"
2000;"devolva-me";"adriana-calcanhotto-(bmg)";"6qvc5ix8qpi";"cifras\adriana-calcanhotto-(bmg)\adriana-calcanhotto-(bmg)_devolva-me.html"
2000;"rock-dj";"robbie-williams-(virgin)";"";"cifras\robbie-williams-(virgin)\robbie-williams-(virgin)_rock-dj.html"
2000;"nada-me-faz-esquecer";"pepe-&-nenem-(virgin)";"1yrrx9acsfk";"cifras\pepe-&-nenem-(virgin)\pepe-&-nenem-(virgin)_nada-me-faz-esquecer.html"
2000;"colombina";"ed-motta-(universal)";"78g1hpmpego";"cifras\ed-motta-(universal)\ed-motta-(universal)_colombina.html"
2000;"holler";"spice-girls-(virgin)";"x5l1andw-7w";"cifras\spice-girls-(virgin)\spice-girls-(virgin)_holler.html"
2000;"keep-on-movin";"five-(bmg)";"levybniadiw";"cifras\five-(bmg)\five-(bmg)_keep-on-movin.html"
2000;"morango-do-nordeste";"karametade-(sony)";"qzwlmt74nh8";"cifras\karametade-(sony)\karametade-(sony)_morango-do-nordeste.html"
2000;"me-lambe";"raimundos-(warner)";"5cfpds4kf2c";"cifras\raimundos-(warner)\raimundos-(warner)_me-lambe.html"
2000;"nao-tem-porque...-(good-bye)";"e-d+-(atracao)";"omf6v8i_dgc";"cifras\e-d+-(atracao)\e-d+-(atracao)_nao-tem-porque...-(good-bye).html"
2000;"come-on-over-baby-(all-i-want-is-you)";"christina-aguilera-(bmg)";"0rqdij2cvba";"cifras\christina-aguilera-(bmg)\christina-aguilera-(bmg)_come-on-over-baby-(all-i-want-is-you).html"
2000;"deixaria-tudo";"leonardo-(bmg)";"wgcwdkrcguo";"cifras\leonardo-(bmg)\leonardo-(bmg)_deixaria-tudo.html"
2000;"perdi-voce";"twister-(abril)";"o5wla3f1ke8";"cifras\twister-(abril)\twister-(abril)_perdi-voce.html"
2000;"te-quero-tanto";"mauricio-manieri-(abril)";"-hvap5fc-au";"cifras\mauricio-manieri-(abril)\mauricio-manieri-(abril)_te-quero-tanto.html"
2000;"tres-lados";"skank-(sony)";"qcqiqmmpiem";"cifras\skank-(sony)\skank-(sony)_tres-lados.html"
2000;"antes-de-voltar-pra-casa";"zeze-di-camargo-&-luciano-(sony)";"sfruiwucswc";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_antes-de-voltar-pra-casa.html"
2000;"heartbreaker";"mariah-carey-feat.-jay-z-(sony)";"kmcgvtll4fw";"cifras\mariah-carey-feat.-jay-z-(sony)\mariah-carey-feat.-jay-z-(sony)_heartbreaker.html"
2000;"i-will-fly-with-you";"gigi-dagostino-(building)";"zdyas1rhn0e";"cifras\gigi-dagostino-(building)\gigi-dagostino-(building)_i-will-fly-with-you.html"
2000;"historia-de-amor";"juventude-s/a-(atracao)";"";"cifras\juventude-s/a-(atracao)\juventude-s/a-(atracao)_historia-de-amor.html"
2000;"oops!...-i-did-it-again";"britney-spears-(virgin)";"btcdz_iijhc";"cifras\britney-spears-(virgin)\britney-spears-(virgin)_oops!...-i-did-it-again.html"
2000;"balada-do-amor-inabalavel";"skank-(sony)";"hm2wwy-cw7u";"cifras\skank-(sony)\skank-(sony)_balada-do-amor-inabalavel.html"
2000;"if-i-let-you-go";"westlife-(bmg)";"7nrqei36fjk";"cifras\westlife-(bmg)\westlife-(bmg)_if-i-let-you-go.html"
2000;"ela-nao-esta-aqui";"klb-(sony)";"seqntzr_7za";"cifras\klb-(sony)\klb-(sony)_ela-nao-esta-aqui.html"
2000;"fissuras-de-um-casal";"bala,-bombom-&-chocolate-(abril)";"8tq2g1bwii4";"cifras\bala,-bombom-&-chocolate-(abril)\bala,-bombom-&-chocolate-(abril)_fissuras-de-um-casal.html"
2000;"simarik";"tarkan-(universal)";"zrp3pl0yglw";"cifras\tarkan-(universal)\tarkan-(universal)_simarik.html"
2000;"sera-que-foi-saudade?";"zeze-di-camargo-&-luciano-(sony)";"62ippjvhldc";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_sera-que-foi-saudade?.html"
2000;"vem-nenem";"harmonia-do-samba-(abril)";"_ovw_rjtwi4";"cifras\harmonia-do-samba-(abril)\harmonia-do-samba-(abril)_vem-nenem.html"
2000;"popozuda-rock-n-roll";"de-falla-(sony)";"sl3xzt4ttzq";"cifras\de-falla-(sony)\de-falla-(sony)_popozuda-rock-n-roll.html"
2000;"a-cera-(...-me-pirou-o-cabecao)";"o-surto-(virgin)";"";"cifras\o-surto-(virgin)\o-surto-(virgin)_a-cera-(...-me-pirou-o-cabecao).html"
2000;"banho-de-chuveiro";"terra-samba-(universal)";"17a6jsrnq4c";"cifras\terra-samba-(universal)\terra-samba-(universal)_banho-de-chuveiro.html"
2000;"como-vai-voce";"daniela-mercury-(bmg)";"74bceiip-qy";"cifras\daniela-mercury-(bmg)\daniela-mercury-(bmg)_como-vai-voce.html"
2000;"meu-querubim";"os-travessos-(continental)";"y4d4udoq5zs";"cifras\os-travessos-(continental)\os-travessos-(continental)_meu-querubim.html"
2000;"never-be-the-same-again";"melanie-c-(virgin)";"2nezfa43vf8";"cifras\melanie-c-(virgin)\melanie-c-(virgin)_never-be-the-same-again.html"
2000;"coracao-vazio";"chitaozinho-&-xororo/reba-mcentire-(universal)";"883owbaliqw";"cifras\chitaozinho-&-xororo/reba-mcentire-(universal)\chitaozinho-&-xororo/reba-mcentire-(universal)_coracao-vazio.html"
2000;"chega-de-sofrer";"pique-novo-(paradoxx)";"x0fccvzlngg";"cifras\pique-novo-(paradoxx)\pique-novo-(paradoxx)_chega-de-sofrer.html"
2000;"tele-fome";"jota-quest-(sony)";"dj-attcwsmc";"cifras\jota-quest-(sony)\jota-quest-(sony)_tele-fome.html"
2000;"minha-alma-(a-paz-que-eu-nao-quero)";"o-rappa-(warner)";"vf1ad3hrdzy";"cifras\o-rappa-(warner)\o-rappa-(warner)_minha-alma-(a-paz-que-eu-nao-quero).html"
2000;"aluga-se";"titas-(warner)";"jyia5ek84ic";"cifras\titas-(warner)\titas-(warner)_aluga-se.html"
2000;"o-mapa-da-mina";"rumbora-(trama)";"";"cifras\rumbora-(trama)\rumbora-(trama)_o-mapa-da-mina.html"
2000;"ve-se-volta-comigo";"cleiton-&-camargo-(emi)";"bwjwnb2t8hs";"cifras\cleiton-&-camargo-(emi)\cleiton-&-camargo-(emi)_ve-se-volta-comigo.html"
2000;"dizem-que-a-felicidade";"art-popular-(emi)";"ojnj4sqwwxc";"cifras\art-popular-(emi)\art-popular-(emi)_dizem-que-a-felicidade.html"
2000;"santa-helena";"daniela-mercury-(bmg)";"1ycznmcyuec";"cifras\daniela-mercury-(bmg)\daniela-mercury-(bmg)_santa-helena.html"
2000;"40-graus";"twister-(abril)";"lkybvexaicw";"cifras\twister-(abril)\twister-(abril)_40-graus.html"
2000;"depois";"pato-fu-(bmg)";"kprwzsrphis";"cifras\pato-fu-(bmg)\pato-fu-(bmg)_depois.html"
2000;"voce-chegou";"ls-jack-(indie)";"jm7ayptp2i0";"cifras\ls-jack-(indie)\ls-jack-(indie)_voce-chegou.html"
2000;"hoje-a-noite-nao-tem-luar";"legiao-urbana-(emi)";"ocpwzlasdt8";"cifras\legiao-urbana-(emi)\legiao-urbana-(emi)_hoje-a-noite-nao-tem-luar.html"
2000;"lady-(hear-me-tonight)";"modjo-(universal)";"mmfxi3r_lya";"cifras\modjo-(universal)\modjo-(universal)_lady-(hear-me-tonight).html"
2000;"primavera";"los-hermanos-(abril)";"0aptphv2qq8";"cifras\los-hermanos-(abril)\los-hermanos-(abril)_primavera.html"
2000;"ojos-asi";"shakira-(sony)";"qpr9w84iegg";"cifras\shakira-(sony)\shakira-(sony)_ojos-asi.html"
2000;"tudo-que-vai";"capital-inicial-(abril)";"2nxzghtobvi";"cifras\capital-inicial-(abril)\capital-inicial-(abril)_tudo-que-vai.html"
2000;"if-only";"hanson-(universal)";"bothtfaf9pk";"cifras\hanson-(universal)\hanson-(universal)_if-only.html"
2000;"(mucho-mambo)-sway";"shaft-(universal)";"gts8axatq-y";"cifras\shaft-(universal)\shaft-(universal)_(mucho-mambo)-sway.html"
2000;"youre-my-1";"enrique-iglesias/sandy-&-junior-(universal)";"s-mefv64qti";"cifras\enrique-iglesias/sandy-&-junior-(universal)\enrique-iglesias/sandy-&-junior-(universal)_youre-my-1.html"
2000;"back-at-one";"brian-mcknight-&-ivete-sangalo-(universal)";"flf_tv4lmpg";"cifras\brian-mcknight-&-ivete-sangalo-(universal)\brian-mcknight-&-ivete-sangalo-(universal)_back-at-one.html"
2000;"estare-prendido-en-tus-dedos";"skank-(sony)";"lkneajqy9ou";"cifras\skank-(sony)\skank-(sony)_estare-prendido-en-tus-dedos.html"
2000;"tchan-na-selva";"e-o-tchan-(universal)";"sihs30o3qvi";"cifras\e-o-tchan-(universal)\e-o-tchan-(universal)_tchan-na-selva.html"
2000;"primavera-(vai-chuva)";"mauricio-manieri-(abril)";"-hvap5fc-au";"cifras\mauricio-manieri-(abril)\mauricio-manieri-(abril)_primavera-(vai-chuva).html"
2000;"sexbomb";"tom-jones-with-mousse-t.-(roadrunner)";"";"cifras\tom-jones-with-mousse-t.-(roadrunner)\tom-jones-with-mousse-t.-(roadrunner)_sexbomb.html"
2000;"beautiful-day";"u2-(universal)";"co6wmzdoh1o";"cifras\u2-(universal)\u2-(universal)_beautiful-day.html"
2000;"o-amor-em-pedacos";"rita-lee-(universal)";"vmzcfdkrkjg";"cifras\rita-lee-(universal)\rita-lee-(universal)_o-amor-em-pedacos.html"
2000;"da-boca-pra-fora-(ao-vivo)";"zeze-di-camargo-&-luciano-(sony)";"yvpuibv9qh4";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_da-boca-pra-fora-(ao-vivo).html"
2000;"shackless-(praise-you)";"mary-mary-(sony)";"v7ezd3tkn_m";"cifras\mary-mary-(sony)\mary-mary-(sony)_shackless-(praise-you).html"
2000;"desafio";"belo-(emi)";"8xee7kyzpiy";"cifras\belo-(emi)\belo-(emi)_desafio.html"
2000;"vai-pirar";"jigaboo-&-charlie-brown-jr.-(virgin)";"xo4cdagigwk";"cifras\jigaboo-&-charlie-brown-jr.-(virgin)\jigaboo-&-charlie-brown-jr.-(virgin)_vai-pirar.html"
2000;"its-gonna-be-me";"n-sync-(virgin)";"cwpuow40x0k";"cifras\n-sync-(virgin)\n-sync-(virgin)_its-gonna-be-me.html"
2000;"thats-the-way-it-is";"celine-dion-(sony)";"t6wbugwrflu";"cifras\celine-dion-(sony)\celine-dion-(sony)_thats-the-way-it-is.html"
2000;"breathless";"the-corrs-(universal)";"wtv8h3covnu";"cifras\the-corrs-(universal)\the-corrs-(universal)_breathless.html"
2000;"tua-boca";"belo-(emi)";"dyvi-klogme";"cifras\belo-(emi)\belo-(emi)_tua-boca.html"
2000;"cordeirinho";"os-morenos-(universal)";"myoakucwi68";"cifras\os-morenos-(universal)\os-morenos-(universal)_cordeirinho.html"
2000;"amor-selvagem";"zeze-di-camargo-&-luciano-(sony)";"w_sx776s_v0";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_amor-selvagem.html"
2000;"against-all-odds-(take-a-look-at-me-now)";"mariah-carey-(sony)";"faz1a4jz8xy";"cifras\mariah-carey-(sony)\mariah-carey-(sony)_against-all-odds-(take-a-look-at-me-now).html"
2000;"tic-bom";"bom-balanco-(universal)";"gup3tiedzwu";"cifras\bom-balanco-(universal)\bom-balanco-(universal)_tic-bom.html"
2000;"lembranca";"so-no-sapatinho-(warner)";"tk83u_oxx_g";"cifras\so-no-sapatinho-(warner)\so-no-sapatinho-(warner)_lembranca.html"
2000;"learn-to-fly";"foo-fighters-(bmg)";"1vq_3sbzem0";"cifras\foo-fighters-(bmg)\foo-fighters-(bmg)_learn-to-fly.html"
2000;"painted-on-my-heart";"the-cult-(universal)";"h0z4bblhdga";"cifras\the-cult-(universal)\the-cult-(universal)_painted-on-my-heart.html"
2000;"this-i-promise-you";"n-sync-(virgin)";"f7s-8_bjymy";"cifras\n-sync-(virgin)\n-sync-(virgin)_this-i-promise-you.html"
1999;"sozinho";"caetano-veloso-(universal)";"j9ube1sli-q";"cifras\caetano-veloso-(universal)\caetano-veloso-(universal)_sozinho.html"
1999;"mina-de-fe";"os-morenos-(universal)";"fyd3b7bncyw";"cifras\os-morenos-(universal)\os-morenos-(universal)_mina-de-fe.html"
1999;"pra-falar-a-verdade";"daniel-(continental)";"amnsjes3mm4";"cifras\daniel-(continental)\daniel-(continental)_pra-falar-a-verdade.html"
1999;"me-apaixonei-pela-pessoa-errada";"exaltasamba-(emi)";"e5wfdnywqgk";"cifras\exaltasamba-(emi)\exaltasamba-(emi)_me-apaixonei-pela-pessoa-errada.html"
1999;"pela-vida-inteira";"kiloucura-(bmg)";"sm1r1paloem";"cifras\kiloucura-(bmg)\kiloucura-(bmg)_pela-vida-inteira.html"
1999;"shes-all-i-ever-had";"ricky-martin-(sony)";"rf5csw8zxba";"cifras\ricky-martin-(sony)\ricky-martin-(sony)_shes-all-i-ever-had.html"
1999;"corazon-partio";"alejandro-sanz-(warner)";"zmuqiodtswc";"cifras\alejandro-sanz-(warner)\alejandro-sanz-(warner)_corazon-partio.html"
1999;"nunca-vou-deixar-voce";"karametade-(sony)";"voef8qdmakw";"cifras\karametade-(sony)\karametade-(sony)_nunca-vou-deixar-voce.html"
1999;"so-love";"claudinho-&-buchecha-(universal)";"m-46yvicvo0";"cifras\claudinho-&-buchecha-(universal)\claudinho-&-buchecha-(universal)_so-love.html"
1999;"i-want-it-that-way";"backstreet-boys-(virgin)";"xvnirsjqkwu";"cifras\backstreet-boys-(virgin)\backstreet-boys-(virgin)_i-want-it-that-way.html"
1999;"dois-coracoes-e-uma-historia";"zeze-di-camargo-&-luciano-(sony)";"m2px6py3wya";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_dois-coracoes-e-uma-historia.html"
1999;"cachorrada";"gabriel-o-pensador-(sony)";"4o4z4gkivdm";"cifras\gabriel-o-pensador-(sony)\gabriel-o-pensador-(sony)_cachorrada.html"
1999;"vai-dar-samba";"daniel-(continental)";"tvjgpktjqi4";"cifras\daniel-(continental)\daniel-(continental)_vai-dar-samba.html"
1999;"mambo-n.o-5";"lou-bega-(bmg)";"00zwyjbu4ds";"cifras\lou-bega-(bmg)\lou-bega-(bmg)_mambo-n.o-5.html"
1999;"universo-de-prazer";"da-melhor-qualidade-(atracao)";"fv524e6gosa";"cifras\da-melhor-qualidade-(atracao)\da-melhor-qualidade-(atracao)_universo-de-prazer.html"
1999;"o-vento";"jota-quest-(sony)";"faqj1gj49si";"cifras\jota-quest-(sony)\jota-quest-(sony)_o-vento.html"
1999;"nao-foi-a-toa";"soweto-(emi)";"b0fdxvq-ole";"cifras\soweto-(emi)\soweto-(emi)_nao-foi-a-toa.html"
1999;"pare!";"zeze-di-camargo-&-luciano-(sony)";"sbhmjwmqhju";"cifras\zeze-di-camargo-&-luciano-(sony)\zeze-di-camargo-&-luciano-(sony)_pare!.html"
1999;"ta-tudo-bem";"ivete-sangalo-(universal)";"0qh56z59rbe";"cifras\ivete-sangalo-(universal)\ivete-sangalo-(universal)_ta-tudo-bem.html"
1999;"depois";"pato-fu-(bmg)";"kprwzsrphis";"cifras\pato-fu-(bmg)\pato-fu-(bmg)_depois.html"
1999;"sai-da-minha-aba";"so-pra-contrariar-(bmg)";"n-4lgg4u8mk";"cifras\so-pra-contrariar-(bmg)\so-pra-contrariar-(bmg)_sai-da-minha-aba.html"
1999;"farol-das-estrelas";"soweto-(emi)";"b0fdxvq-ole";"cifras\soweto-(emi)\soweto-(emi)_farol-das-estrelas.html"
1999;"120...-150...-200-km-por-hora";"leonardo-(bmg)";"yj11mksp70e";"cifras\leonardo-(bmg)\leonardo-(bmg)_120...-150...-200-km-por-hora.html"
1999;"quando-a-gente-ama";"os-travessos-(atracao)";"_y4oegcq21e";"cifras\os-travessos-(atracao)\os-travessos-(atracao)_quando-a-gente-ama.html"
1999;"believe";"cher-(warner)";"u_ciljro23u";"cifras\cher-(warner)\cher-(warner)_believe.html"
1999;"anna-julia";"los-hermanos-(abril)";"i6kaaegb5e8";"cifras\los-hermanos-(abril)\los-hermanos-(abril)_anna-julia.html"
1999;"indecisao";"netinho-(universal)";"riirue7-7sm";"cifras\netinho-(universal)\netinho-(universal)_indecisao.html"
1999;"ela-e-demais";"rick-&-renner-(continental)";"esfziqjtfks";"cifras\rick-&-renner-(continental)\rick-&-renner-(continental)_ela-e-demais.html"
1999;"mel-na-minha-boca";"desejos-(playarte)";"";"cifras\desejos-(playarte)\desejos-(playarte)_mel-na-minha-boca.html"
1999;"quando-voce-me-beija";"art-popular-(emi)";"qfuerdplih0";"cifras\art-popular-(emi)\art-popular-(emi)_quando-voce-me-beija.html"
1999;"sorriso-de-marfim";"sensacao-(continental)";"8kwyghzl9ym";"cifras\sensacao-(continental)\sensacao-(continental)_sorriso-de-marfim.html"
1999;"minha-razao-de-viver";"ara-ketu-(sony)";"l1usroccpuu";"cifras\ara-ketu-(sony)\ara-ketu-(sony)_minha-razao-de-viver.html"
1999;"e-ai";"swing-&-simpatia-(sony)";"o-0vfp_q29s";"cifras\swing-&-simpatia-(sony)\swing-&-simpatia-(sony)_e-ai.html"
1999;"bem-querer";"mauricio-manieri-(abril)";"-hvap5fc-au";"cifras\mauricio-manieri-(abril)\mauricio-manieri-(abril)_bem-querer.html"
1999;"goodbye";"spice-girls-(virgin)";"leohgm5fvz0";"cifras\spice-girls-(virgin)\spice-girls-(virgin)_goodbye.html"
1999;"xereta";"claudinho-&-buchecha-(bmg)";"";"cifras\claudinho-&-buchecha-(bmg)\claudinho-&-buchecha-(bmg)_xereta.html"
1999;"genie-in-a-bottle";"christina-aguilera-(bmg)";"btvha-eikmm";"cifras\christina-aguilera-(bmg)\christina-aguilera-(bmg)_genie-in-a-bottle.html"
1999;"eternamente";"sem-compromisso-(continental)";"fet9uj01acy";"cifras\sem-compromisso-(continental)\sem-compromisso-(continental)_eternamente.html"
1999;"someday";"sugar-ray-(warner)";"xmlv8rfunpo";"cifras\sugar-ray-(warner)\sugar-ray-(warner)_someday.html"
1999;"from-this-moment-on";"shania-twain-(universal)";"jyzdrkrxd4o";"cifras\shania-twain-(universal)\shania-twain-(universal)_from-this-moment-on.html"
1999;"fly-away";"lenny-kravitz-(warner)";"6nc2tk-wxes";"cifras\lenny-kravitz-(warner)\lenny-kravitz-(warner)_fly-away.html"
1999;"a-cor-do-sol";"cidade-negra-(sony)";"xaylz0zwjji";"cifras\cidade-negra-(sony)\cidade-negra-(sony)_a-cor-do-sol.html"
1999;"mandrake-e-os-cubanos";"skank-(sony)";"ltqeehryeug";"cifras\skank-(sony)\skank-(sony)_mandrake-e-os-cubanos.html"
